id,full_date,year,year_week,year_day,fiscal_year,fiscal_qtr,month,month_name,week_day,day_name,day_is_weekday
2015-11-28,2015-11-28,2015,47,28,2015,4,11,November,6,Saturday,0
2015-12-06,2015-12-06,2015,49,6,2015,4,12,December,0,Sunday,0
2015-12-17,2015-12-17,2015,50,17,2015,4,12,December,4,Thursday,1
2016-01-25,2016-01-25,2016,4,25,2016,1,1,January,1,Monday,1
2016-02-14,2016-02-14,2016,7,14,2016,1,2,February,0,Sunday,0
2016-04-02,2016-04-02,2016,13,2,2016,2,4,April,6,Saturday,0
2016-09-16,2016-09-16,2016,37,16,2016,3,9,September,5,Friday,1
2016-11-11,2016-11-11,2016,45,11,2016,4,11,November,5,Friday,1
2016-12-01,2016-12-01,2016,48,1,2016,4,12,December,4,Thursday,1
2017-04-30,2017-04-30,2017,18,30,2017,2,4,April,0,Sunday,0
2017-05-07,2017-05-07,2017,19,7,2017,2,5,May,0,Sunday,0
2017-09-21,2017-09-21,2017,38,21,2017,3,9,September,4,Thursday,1
2017-10-14,2017-10-14,2017,41,14,2017,4,10,October,6,Saturday,0
2017-11-16,2017-11-16,2017,46,16,2017,4,11,November,4,Thursday,1
2018-02-22,2018-02-22,2018,7,22,2018,1,2,February,4,Thursday,1
2018-06-13,2018-06-13,2018,23,13,2018,2,6,June,3,Wednesday,1
2018-12-27,2018-12-27,2018,51,27,2018,4,12,December,4,Thursday,1
2019-01-07,2019-01-07,2019,1,7,2019,1,1,January,1,Monday,1
2019-02-02,2019-02-02,2019,4,2,2019,1,2,February,6,Saturday,0
2019-02-14,2019-02-14,2019,6,14,2019,1,2,February,4,Thursday,1
2019-03-19,2019-03-19,2019,11,19,2019,1,3,March,2,Tuesday,1
2019-06-14,2019-06-14,2019,23,14,2019,2,6,June,5,Friday,1
2019-06-25,2019-06-25,2019,25,25,2019,2,6,June,2,Tuesday,1
2019-07-06,2019-07-06,2019,26,6,2019,3,7,July,6,Saturday,0
2019-07-11,2019-07-11,2019,27,11,2019,3,7,July,4,Thursday,1
2019-08-11,2019-08-11,2019,32,11,2019,3,8,August,0,Sunday,0
2019-08-14,2019-08-14,2019,32,14,2019,3,8,August,3,Wednesday,1
2019-08-19,2019-08-19,2019,33,19,2019,3,8,August,1,Monday,1
2019-09-15,2019-09-15,2019,37,15,2019,3,9,September,0,Sunday,0
2019-10-13,2019-10-13,2019,41,13,2019,4,10,October,0,Sunday,0
2019-10-16,2019-10-16,2019,41,16,2019,4,10,October,3,Wednesday,1
2020-01-11,2020-01-11,2020,1,11,2020,1,1,January,6,Saturday,0
2020-05-05,2020-05-05,2020,18,5,2020,2,5,May,2,Tuesday,1
2020-05-15,2020-05-15,2020,19,15,2020,2,5,May,5,Friday,1
2020-06-08,2020-06-08,2020,23,8,2020,2,6,June,1,Monday,1
2020-06-17,2020-06-17,2020,24,17,2020,2,6,June,3,Wednesday,1
2020-09-19,2020-09-19,2020,37,19,2020,3,9,September,6,Saturday,0
2020-09-20,2020-09-20,2020,38,20,2020,3,9,September,0,Sunday,0
2020-10-05,2020-10-05,2020,40,5,2020,4,10,October,1,Monday,1
2021-05-16,2021-05-16,2021,20,16,2021,2,5,May,0,Sunday,0
2021-06-16,2021-06-16,2021,24,16,2021,2,6,June,3,Wednesday,1
2021-10-04,2021-10-04,2021,40,4,2021,4,10,October,1,Monday,1
2021-10-14,2021-10-14,2021,41,14,2021,4,10,October,4,Thursday,1
2022-03-15,2022-03-15,2022,11,15,2022,1,3,March,2,Tuesday,1
2022-03-20,2022-03-20,2022,12,20,2022,1,3,March,0,Sunday,0
2022-07-13,2022-07-13,2022,28,13,2022,3,7,July,3,Wednesday,1
2022-07-23,2022-07-23,2022,29,23,2022,3,7,July,6,Saturday,0
2014-02-12,2014-02-12,2014,6,12,2014,1,2,February,3,Wednesday,1
2014-03-20,2014-03-20,2014,11,20,2014,1,3,March,4,Thursday,1
2014-03-25,2014-03-25,2014,12,25,2014,1,3,March,2,Tuesday,1
2014-05-11,2014-05-11,2014,19,11,2014,2,5,May,0,Sunday,0
2014-10-16,2014-10-16,2014,41,16,2014,4,10,October,4,Thursday,1
2014-11-01,2014-11-01,2014,43,1,2014,4,11,November,6,Saturday,0
2015-06-29,2015-06-29,2015,26,29,2015,2,6,June,1,Monday,1
2016-02-15,2016-02-15,2016,7,15,2016,1,2,February,1,Monday,1
2016-03-30,2016-03-30,2016,13,30,2016,1,3,March,3,Wednesday,1
2016-08-01,2016-08-01,2016,31,1,2016,3,8,August,1,Monday,1
2016-09-22,2016-09-22,2016,38,22,2016,3,9,September,4,Thursday,1
2016-11-02,2016-11-02,2016,44,2,2016,4,11,November,3,Wednesday,1
2016-11-16,2016-11-16,2016,46,16,2016,4,11,November,3,Wednesday,1
2017-01-02,2017-01-02,2017,1,2,2017,1,1,January,1,Monday,1
2017-01-04,2017-01-04,2017,1,4,2017,1,1,January,3,Wednesday,1
2017-01-21,2017-01-21,2017,3,21,2017,1,1,January,6,Saturday,0
2017-05-01,2017-05-01,2017,18,1,2017,2,5,May,1,Monday,1
2017-08-23,2017-08-23,2017,34,23,2017,3,8,August,3,Wednesday,1
2017-09-28,2017-09-28,2017,39,28,2017,3,9,September,4,Thursday,1
2017-09-30,2017-09-30,2017,39,30,2017,3,9,September,6,Saturday,0
2017-10-05,2017-10-05,2017,40,5,2017,4,10,October,4,Thursday,1
2017-12-11,2017-12-11,2017,50,11,2017,4,12,December,1,Monday,1
2018-01-13,2018-01-13,2018,1,13,2018,1,1,January,6,Saturday,0
2018-05-12,2018-05-12,2018,18,12,2018,2,5,May,6,Saturday,0
2018-06-17,2018-06-17,2018,24,17,2018,2,6,June,0,Sunday,0
2018-10-11,2018-10-11,2018,40,11,2018,4,10,October,4,Thursday,1
2018-10-13,2018-10-13,2018,40,13,2018,4,10,October,6,Saturday,0
2018-11-01,2018-11-01,2018,43,1,2018,4,11,November,4,Thursday,1
2018-11-16,2018-11-16,2018,45,16,2018,4,11,November,5,Friday,1
2018-11-30,2018-11-30,2018,47,30,2018,4,11,November,5,Friday,1
2019-05-07,2019-05-07,2019,18,7,2019,2,5,May,2,Tuesday,1
2019-05-13,2019-05-13,2019,19,13,2019,2,5,May,1,Monday,1
2019-06-02,2019-06-02,2019,22,2,2019,2,6,June,0,Sunday,0
2019-06-21,2019-06-21,2019,24,21,2019,2,6,June,5,Friday,1
2019-07-27,2019-07-27,2019,29,27,2019,3,7,July,6,Saturday,0
2019-12-18,2019-12-18,2019,50,18,2019,4,12,December,3,Wednesday,1
2020-06-29,2020-06-29,2020,26,29,2020,2,6,June,1,Monday,1
2020-07-30,2020-07-30,2020,30,30,2020,3,7,July,4,Thursday,1
2020-08-22,2020-08-22,2020,33,22,2020,3,8,August,6,Saturday,0
2021-01-06,2021-01-06,2021,1,6,2021,1,1,January,3,Wednesday,1
2021-01-26,2021-01-26,2021,4,26,2021,1,1,January,2,Tuesday,1
2021-02-05,2021-02-05,2021,5,5,2021,1,2,February,5,Friday,1
2021-04-21,2021-04-21,2021,16,21,2021,2,4,April,3,Wednesday,1
2021-05-20,2021-05-20,2021,20,20,2021,2,5,May,4,Thursday,1
2021-06-19,2021-06-19,2021,24,19,2021,2,6,June,6,Saturday,0
2021-07-20,2021-07-20,2021,29,20,2021,3,7,July,2,Tuesday,1
2021-10-08,2021-10-08,2021,40,8,2021,4,10,October,5,Friday,1
2021-10-19,2021-10-19,2021,42,19,2021,4,10,October,2,Tuesday,1
2022-01-08,2022-01-08,2022,1,8,2022,1,1,January,6,Saturday,0
2022-01-19,2022-01-19,2022,3,19,2022,1,1,January,3,Wednesday,1
2022-03-23,2022-03-23,2022,12,23,2022,1,3,March,3,Wednesday,1
2022-05-24,2022-05-24,2022,21,24,2022,2,5,May,2,Tuesday,1
2022-05-26,2022-05-26,2022,21,26,2022,2,5,May,4,Thursday,1
2022-09-11,2022-09-11,2022,37,11,2022,3,9,September,0,Sunday,0
2022-12-03,2022-12-03,2022,48,3,2022,4,12,December,6,Saturday,0
2014-01-05,2014-01-05,2014,1,5,2014,1,1,January,0,Sunday,0
2014-01-15,2014-01-15,2014,2,15,2014,1,1,January,3,Wednesday,1
2014-11-08,2014-11-08,2014,44,8,2014,4,11,November,6,Saturday,0
2015-01-02,2015-01-02,2015,0,2,2015,1,1,January,5,Friday,1
2015-01-31,2015-01-31,2015,4,31,2015,1,1,January,6,Saturday,0
2015-02-28,2015-02-28,2015,8,28,2015,1,2,February,6,Saturday,0
2015-03-25,2015-03-25,2015,12,25,2015,1,3,March,3,Wednesday,1
2015-04-14,2015-04-14,2015,15,14,2015,2,4,April,2,Tuesday,1
2015-04-16,2015-04-16,2015,15,16,2015,2,4,April,4,Thursday,1
2015-06-18,2015-06-18,2015,24,18,2015,2,6,June,4,Thursday,1
2015-07-08,2015-07-08,2015,27,8,2015,3,7,July,3,Wednesday,1
2015-07-29,2015-07-29,2015,30,29,2015,3,7,July,3,Wednesday,1
2015-09-22,2015-09-22,2015,38,22,2015,3,9,September,2,Tuesday,1
2015-12-09,2015-12-09,2015,49,9,2015,4,12,December,3,Wednesday,1
2015-12-20,2015-12-20,2015,51,20,2015,4,12,December,0,Sunday,0
2015-12-22,2015-12-22,2015,51,22,2015,4,12,December,2,Tuesday,1
2016-01-03,2016-01-03,2016,1,3,2016,1,1,January,0,Sunday,0
2016-03-10,2016-03-10,2016,10,10,2016,1,3,March,4,Thursday,1
2016-04-10,2016-04-10,2016,15,10,2016,2,4,April,0,Sunday,0
2016-05-05,2016-05-05,2016,18,5,2016,2,5,May,4,Thursday,1
2016-07-23,2016-07-23,2016,29,23,2016,3,7,July,6,Saturday,0
2016-09-10,2016-09-10,2016,36,10,2016,3,9,September,6,Saturday,0
2016-09-29,2016-09-29,2016,39,29,2016,3,9,September,4,Thursday,1
2017-01-10,2017-01-10,2017,2,10,2017,1,1,January,2,Tuesday,1
2017-04-06,2017-04-06,2017,14,6,2017,2,4,April,4,Thursday,1
2017-05-21,2017-05-21,2017,21,21,2017,2,5,May,0,Sunday,0
2017-06-14,2017-06-14,2017,24,14,2017,2,6,June,3,Wednesday,1
2017-08-10,2017-08-10,2017,32,10,2017,3,8,August,4,Thursday,1
2017-08-19,2017-08-19,2017,33,19,2017,3,8,August,6,Saturday,0
2018-02-08,2018-02-08,2018,5,8,2018,1,2,February,4,Thursday,1
2018-02-15,2018-02-15,2018,6,15,2018,1,2,February,4,Thursday,1
2018-02-20,2018-02-20,2018,7,20,2018,1,2,February,2,Tuesday,1
2018-03-14,2018-03-14,2018,10,14,2018,1,3,March,3,Wednesday,1
2018-03-26,2018-03-26,2018,12,26,2018,1,3,March,1,Monday,1
2019-01-22,2019-01-22,2019,3,22,2019,1,1,January,2,Tuesday,1
2019-06-19,2019-06-19,2019,24,19,2019,2,6,June,3,Wednesday,1
2019-08-23,2019-08-23,2019,33,23,2019,3,8,August,5,Friday,1
2019-10-27,2019-10-27,2019,43,27,2019,4,10,October,0,Sunday,0
2020-03-11,2020-03-11,2020,10,11,2020,1,3,March,3,Wednesday,1
2020-04-23,2020-04-23,2020,16,23,2020,2,4,April,4,Thursday,1
2020-05-13,2020-05-13,2020,19,13,2020,2,5,May,3,Wednesday,1
2020-05-21,2020-05-21,2020,20,21,2020,2,5,May,4,Thursday,1
2020-06-02,2020-06-02,2020,22,2,2020,2,6,June,2,Tuesday,1
2020-06-07,2020-06-07,2020,23,7,2020,2,6,June,0,Sunday,0
2020-07-28,2020-07-28,2020,30,28,2020,3,7,July,2,Tuesday,1
2020-08-18,2020-08-18,2020,33,18,2020,3,8,August,2,Tuesday,1
2020-09-02,2020-09-02,2020,35,2,2020,3,9,September,3,Wednesday,1
2020-11-21,2020-11-21,2020,46,21,2020,4,11,November,6,Saturday,0
2020-12-13,2020-12-13,2020,50,13,2020,4,12,December,0,Sunday,0
2021-01-29,2021-01-29,2021,4,29,2021,1,1,January,5,Friday,1
2021-08-04,2021-08-04,2021,31,4,2021,3,8,August,3,Wednesday,1
2021-10-18,2021-10-18,2021,42,18,2021,4,10,October,1,Monday,1
2021-11-10,2021-11-10,2021,45,10,2021,4,11,November,3,Wednesday,1
2022-06-07,2022-06-07,2022,23,7,2022,2,6,June,2,Tuesday,1
2022-06-27,2022-06-27,2022,26,27,2022,2,6,June,1,Monday,1
2022-08-15,2022-08-15,2022,33,15,2022,3,8,August,1,Monday,1
2022-12-11,2022-12-11,2022,50,11,2022,4,12,December,0,Sunday,0
2022-12-30,2022-12-30,2022,52,30,2022,4,12,December,5,Friday,1
2014-04-13,2014-04-13,2014,15,13,2014,2,4,April,0,Sunday,0
2014-05-09,2014-05-09,2014,18,9,2014,2,5,May,5,Friday,1
2014-05-28,2014-05-28,2014,21,28,2014,2,5,May,3,Wednesday,1
2014-09-15,2014-09-15,2014,37,15,2014,3,9,September,1,Monday,1
2014-09-28,2014-09-28,2014,39,28,2014,3,9,September,0,Sunday,0
2014-11-28,2014-11-28,2014,47,28,2014,4,11,November,5,Friday,1
2015-04-11,2015-04-11,2015,14,11,2015,2,4,April,6,Saturday,0
2015-05-11,2015-05-11,2015,19,11,2015,2,5,May,1,Monday,1
2015-07-13,2015-07-13,2015,28,13,2015,3,7,July,1,Monday,1
2015-08-01,2015-08-01,2015,30,1,2015,3,8,August,6,Saturday,0
2015-09-21,2015-09-21,2015,38,21,2015,3,9,September,1,Monday,1
2015-10-10,2015-10-10,2015,40,10,2015,4,10,October,6,Saturday,0
2016-02-08,2016-02-08,2016,6,8,2016,1,2,February,1,Monday,1
2016-03-02,2016-03-02,2016,9,2,2016,1,3,March,3,Wednesday,1
2016-06-23,2016-06-23,2016,25,23,2016,2,6,June,4,Thursday,1
2016-07-06,2016-07-06,2016,27,6,2016,3,7,July,3,Wednesday,1
2016-07-30,2016-07-30,2016,30,30,2016,3,7,July,6,Saturday,0
2016-09-30,2016-09-30,2016,39,30,2016,3,9,September,5,Friday,1
2017-02-11,2017-02-11,2017,6,11,2017,1,2,February,6,Saturday,0
2017-02-20,2017-02-20,2017,8,20,2017,1,2,February,1,Monday,1
2017-05-09,2017-05-09,2017,19,9,2017,2,5,May,2,Tuesday,1
2017-05-14,2017-05-14,2017,20,14,2017,2,5,May,0,Sunday,0
2017-10-18,2017-10-18,2017,42,18,2017,4,10,October,3,Wednesday,1
2017-11-02,2017-11-02,2017,44,2,2017,4,11,November,4,Thursday,1
2018-08-04,2018-08-04,2018,30,4,2018,3,8,August,6,Saturday,0
2018-09-21,2018-09-21,2018,37,21,2018,3,9,September,5,Friday,1
2018-09-29,2018-09-29,2018,38,29,2018,3,9,September,6,Saturday,0
2018-10-25,2018-10-25,2018,42,25,2018,4,10,October,4,Thursday,1
2018-11-02,2018-11-02,2018,43,2,2018,4,11,November,5,Friday,1
2018-12-06,2018-12-06,2018,48,6,2018,4,12,December,4,Thursday,1
2019-04-13,2019-04-13,2019,14,13,2019,2,4,April,6,Saturday,0
2019-05-23,2019-05-23,2019,20,23,2019,2,5,May,4,Thursday,1
2019-07-16,2019-07-16,2019,28,16,2019,3,7,July,2,Tuesday,1
2019-07-26,2019-07-26,2019,29,26,2019,3,7,July,5,Friday,1
2019-08-31,2019-08-31,2019,34,31,2019,3,8,August,6,Saturday,0
2019-10-03,2019-10-03,2019,39,3,2019,4,10,October,4,Thursday,1
2019-10-11,2019-10-11,2019,40,11,2019,4,10,October,5,Friday,1
2020-01-07,2020-01-07,2020,1,7,2020,1,1,January,2,Tuesday,1
2020-01-08,2020-01-08,2020,1,8,2020,1,1,January,3,Wednesday,1
2020-01-28,2020-01-28,2020,4,28,2020,1,1,January,2,Tuesday,1
2020-02-01,2020-02-01,2020,4,1,2020,1,2,February,6,Saturday,0
2020-03-06,2020-03-06,2020,9,6,2020,1,3,March,5,Friday,1
2020-05-03,2020-05-03,2020,18,3,2020,2,5,May,0,Sunday,0
2020-10-11,2020-10-11,2020,41,11,2020,4,10,October,0,Sunday,0
2020-11-18,2020-11-18,2020,46,18,2020,4,11,November,3,Wednesday,1
2020-12-17,2020-12-17,2020,50,17,2020,4,12,December,4,Thursday,1
2021-03-30,2021-03-30,2021,13,30,2021,1,3,March,2,Tuesday,1
2021-04-16,2021-04-16,2021,15,16,2021,2,4,April,5,Friday,1
2021-04-20,2021-04-20,2021,16,20,2021,2,4,April,2,Tuesday,1
2021-05-26,2021-05-26,2021,21,26,2021,2,5,May,3,Wednesday,1
2021-05-30,2021-05-30,2021,22,30,2021,2,5,May,0,Sunday,0
2021-06-12,2021-06-12,2021,23,12,2021,2,6,June,6,Saturday,0
2021-07-05,2021-07-05,2021,27,5,2021,3,7,July,1,Monday,1
2021-07-14,2021-07-14,2021,28,14,2021,3,7,July,3,Wednesday,1
2021-08-03,2021-08-03,2021,31,3,2021,3,8,August,2,Tuesday,1
2021-08-24,2021-08-24,2021,34,24,2021,3,8,August,2,Tuesday,1
2021-08-26,2021-08-26,2021,34,26,2021,3,8,August,4,Thursday,1
2021-09-04,2021-09-04,2021,35,4,2021,3,9,September,6,Saturday,0
2022-01-12,2022-01-12,2022,2,12,2022,1,1,January,3,Wednesday,1
2022-05-30,2022-05-30,2022,22,30,2022,2,5,May,1,Monday,1
2022-07-03,2022-07-03,2022,27,3,2022,3,7,July,0,Sunday,0
2022-08-01,2022-08-01,2022,31,1,2022,3,8,August,1,Monday,1
2014-01-12,2014-01-12,2014,2,12,2014,1,1,January,0,Sunday,0
2014-01-30,2014-01-30,2014,4,30,2014,1,1,January,4,Thursday,1
2014-03-12,2014-03-12,2014,10,12,2014,1,3,March,3,Wednesday,1
2014-04-02,2014-04-02,2014,13,2,2014,2,4,April,3,Wednesday,1
2014-04-23,2014-04-23,2014,16,23,2014,2,4,April,3,Wednesday,1
2014-05-07,2014-05-07,2014,18,7,2014,2,5,May,3,Wednesday,1
2014-09-04,2014-09-04,2014,35,4,2014,3,9,September,4,Thursday,1
2014-10-07,2014-10-07,2014,40,7,2014,4,10,October,2,Tuesday,1
2014-12-02,2014-12-02,2014,48,2,2014,4,12,December,2,Tuesday,1
2014-12-15,2014-12-15,2014,50,15,2014,4,12,December,1,Monday,1
2015-02-20,2015-02-20,2015,7,20,2015,1,2,February,5,Friday,1
2015-03-09,2015-03-09,2015,10,9,2015,1,3,March,1,Monday,1
2015-04-26,2015-04-26,2015,17,26,2015,2,4,April,0,Sunday,0
2015-09-27,2015-09-27,2015,39,27,2015,3,9,September,0,Sunday,0
2015-11-30,2015-11-30,2015,48,30,2015,4,11,November,1,Monday,1
2015-12-01,2015-12-01,2015,48,1,2015,4,12,December,2,Tuesday,1
2015-12-03,2015-12-03,2015,48,3,2015,4,12,December,4,Thursday,1
2015-12-15,2015-12-15,2015,50,15,2015,4,12,December,2,Tuesday,1
2016-05-09,2016-05-09,2016,19,9,2016,2,5,May,1,Monday,1
2016-06-01,2016-06-01,2016,22,1,2016,2,6,June,3,Wednesday,1
2016-07-09,2016-07-09,2016,27,9,2016,3,7,July,6,Saturday,0
2016-08-06,2016-08-06,2016,31,6,2016,3,8,August,6,Saturday,0
2016-08-31,2016-08-31,2016,35,31,2016,3,8,August,3,Wednesday,1
2016-09-05,2016-09-05,2016,36,5,2016,3,9,September,1,Monday,1
2017-01-03,2017-01-03,2017,1,3,2017,1,1,January,2,Tuesday,1
2017-01-27,2017-01-27,2017,4,27,2017,1,1,January,5,Friday,1
2017-03-04,2017-03-04,2017,9,4,2017,1,3,March,6,Saturday,0
2017-03-20,2017-03-20,2017,12,20,2017,1,3,March,1,Monday,1
2017-03-29,2017-03-29,2017,13,29,2017,1,3,March,3,Wednesday,1
2017-07-18,2017-07-18,2017,29,18,2017,3,7,July,2,Tuesday,1
2017-09-18,2017-09-18,2017,38,18,2017,3,9,September,1,Monday,1
2018-01-10,2018-01-10,2018,1,10,2018,1,1,January,3,Wednesday,1
2018-04-02,2018-04-02,2018,13,2,2018,2,4,April,1,Monday,1
2018-04-08,2018-04-08,2018,14,8,2018,2,4,April,0,Sunday,0
2018-05-27,2018-05-27,2018,21,27,2018,2,5,May,0,Sunday,0
2018-07-12,2018-07-12,2018,27,12,2018,3,7,July,4,Thursday,1
2018-07-26,2018-07-26,2018,29,26,2018,3,7,July,4,Thursday,1
2018-09-14,2018-09-14,2018,36,14,2018,3,9,September,5,Friday,1
2018-09-28,2018-09-28,2018,38,28,2018,3,9,September,5,Friday,1
2019-01-06,2019-01-06,2019,1,6,2019,1,1,January,0,Sunday,0
2019-02-05,2019-02-05,2019,5,5,2019,1,2,February,2,Tuesday,1
2019-02-12,2019-02-12,2019,6,12,2019,1,2,February,2,Tuesday,1
2019-03-31,2019-03-31,2019,13,31,2019,1,3,March,0,Sunday,0
2019-07-28,2019-07-28,2019,30,28,2019,3,7,July,0,Sunday,0
2019-08-04,2019-08-04,2019,31,4,2019,3,8,August,0,Sunday,0
2019-11-25,2019-11-25,2019,47,25,2019,4,11,November,1,Monday,1
2019-11-27,2019-11-27,2019,47,27,2019,4,11,November,3,Wednesday,1
2019-12-09,2019-12-09,2019,49,9,2019,4,12,December,1,Monday,1
2019-12-27,2019-12-27,2019,51,27,2019,4,12,December,5,Friday,1
2020-03-25,2020-03-25,2020,12,25,2020,1,3,March,3,Wednesday,1
2020-07-17,2020-07-17,2020,28,17,2020,3,7,July,5,Friday,1
2020-08-26,2020-08-26,2020,34,26,2020,3,8,August,3,Wednesday,1
2020-10-03,2020-10-03,2020,39,3,2020,4,10,October,6,Saturday,0
2020-12-16,2020-12-16,2020,50,16,2020,4,12,December,3,Wednesday,1
2021-01-01,2021-01-01,2021,0,1,2021,1,1,January,5,Friday,1
2021-01-13,2021-01-13,2021,2,13,2021,1,1,January,3,Wednesday,1
2021-03-06,2021-03-06,2021,9,6,2021,1,3,March,6,Saturday,0
2021-04-26,2021-04-26,2021,17,26,2021,2,4,April,1,Monday,1
2021-12-05,2021-12-05,2021,49,5,2021,4,12,December,0,Sunday,0
2021-12-27,2021-12-27,2021,52,27,2021,4,12,December,1,Monday,1
2022-02-21,2022-02-21,2022,8,21,2022,1,2,February,1,Monday,1
2022-04-05,2022-04-05,2022,14,5,2022,2,4,April,2,Tuesday,1
2022-08-26,2022-08-26,2022,34,26,2022,3,8,August,5,Friday,1
2022-10-14,2022-10-14,2022,41,14,2022,4,10,October,5,Friday,1
2022-12-22,2022-12-22,2022,51,22,2022,4,12,December,4,Thursday,1
2014-01-16,2014-01-16,2014,2,16,2014,1,1,January,4,Thursday,1
2014-05-16,2014-05-16,2014,19,16,2014,2,5,May,5,Friday,1
2014-05-19,2014-05-19,2014,20,19,2014,2,5,May,1,Monday,1
2014-06-10,2014-06-10,2014,23,10,2014,2,6,June,2,Tuesday,1
2014-06-26,2014-06-26,2014,25,26,2014,2,6,June,4,Thursday,1
2014-07-11,2014-07-11,2014,27,11,2014,3,7,July,5,Friday,1
2014-07-12,2014-07-12,2014,27,12,2014,3,7,July,6,Saturday,0
2014-07-17,2014-07-17,2014,28,17,2014,3,7,July,4,Thursday,1
2014-09-07,2014-09-07,2014,36,7,2014,3,9,September,0,Sunday,0
2014-09-26,2014-09-26,2014,38,26,2014,3,9,September,5,Friday,1
2014-10-12,2014-10-12,2014,41,12,2014,4,10,October,0,Sunday,0
2014-11-10,2014-11-10,2014,45,10,2014,4,11,November,1,Monday,1
2014-12-16,2014-12-16,2014,50,16,2014,4,12,December,2,Tuesday,1
2014-12-19,2014-12-19,2014,50,19,2014,4,12,December,5,Friday,1
2015-01-08,2015-01-08,2015,1,8,2015,1,1,January,4,Thursday,1
2015-02-06,2015-02-06,2015,5,6,2015,1,2,February,5,Friday,1
2015-03-08,2015-03-08,2015,10,8,2015,1,3,March,0,Sunday,0
2015-07-06,2015-07-06,2015,27,6,2015,3,7,July,1,Monday,1
2015-08-16,2015-08-16,2015,33,16,2015,3,8,August,0,Sunday,0
2015-10-03,2015-10-03,2015,39,3,2015,4,10,October,6,Saturday,0
2015-10-23,2015-10-23,2015,42,23,2015,4,10,October,5,Friday,1
2015-10-27,2015-10-27,2015,43,27,2015,4,10,October,2,Tuesday,1
2015-11-27,2015-11-27,2015,47,27,2015,4,11,November,5,Friday,1
2016-01-05,2016-01-05,2016,1,5,2016,1,1,January,2,Tuesday,1
2016-02-19,2016-02-19,2016,7,19,2016,1,2,February,5,Friday,1
2016-04-09,2016-04-09,2016,14,9,2016,2,4,April,6,Saturday,0
2016-05-13,2016-05-13,2016,19,13,2016,2,5,May,5,Friday,1
2016-06-15,2016-06-15,2016,24,15,2016,2,6,June,3,Wednesday,1
2016-06-16,2016-06-16,2016,24,16,2016,2,6,June,4,Thursday,1
2016-07-25,2016-07-25,2016,30,25,2016,3,7,July,1,Monday,1
2016-08-21,2016-08-21,2016,34,21,2016,3,8,August,0,Sunday,0
2017-01-11,2017-01-11,2017,2,11,2017,1,1,January,3,Wednesday,1
2017-02-01,2017-02-01,2017,5,1,2017,1,2,February,3,Wednesday,1
2017-02-15,2017-02-15,2017,7,15,2017,1,2,February,3,Wednesday,1
2017-04-26,2017-04-26,2017,17,26,2017,2,4,April,3,Wednesday,1
2017-07-07,2017-07-07,2017,27,7,2017,3,7,July,5,Friday,1
2017-09-06,2017-09-06,2017,36,6,2017,3,9,September,3,Wednesday,1
2017-11-28,2017-11-28,2017,48,28,2017,4,11,November,2,Tuesday,1
2017-12-13,2017-12-13,2017,50,13,2017,4,12,December,3,Wednesday,1
2018-02-18,2018-02-18,2018,7,18,2018,1,2,February,0,Sunday,0
2018-04-06,2018-04-06,2018,13,6,2018,2,4,April,5,Friday,1
2018-04-23,2018-04-23,2018,16,23,2018,2,4,April,1,Monday,1
2018-07-27,2018-07-27,2018,29,27,2018,3,7,July,5,Friday,1
2018-07-28,2018-07-28,2018,29,28,2018,3,7,July,6,Saturday,0
2018-08-26,2018-08-26,2018,34,26,2018,3,8,August,0,Sunday,0
2018-09-02,2018-09-02,2018,35,2,2018,3,9,September,0,Sunday,0
2018-09-19,2018-09-19,2018,37,19,2018,3,9,September,3,Wednesday,1
2018-10-21,2018-10-21,2018,42,21,2018,4,10,October,0,Sunday,0
2018-11-26,2018-11-26,2018,47,26,2018,4,11,November,1,Monday,1
2018-12-04,2018-12-04,2018,48,4,2018,4,12,December,2,Tuesday,1
2018-12-09,2018-12-09,2018,49,9,2018,4,12,December,0,Sunday,0
2019-01-16,2019-01-16,2019,2,16,2019,1,1,January,3,Wednesday,1
2019-05-11,2019-05-11,2019,18,11,2019,2,5,May,6,Saturday,0
2019-07-18,2019-07-18,2019,28,18,2019,3,7,July,4,Thursday,1
2019-07-21,2019-07-21,2019,29,21,2019,3,7,July,0,Sunday,0
2019-08-02,2019-08-02,2019,30,2,2019,3,8,August,5,Friday,1
2019-09-14,2019-09-14,2019,36,14,2019,3,9,September,6,Saturday,0
2019-11-23,2019-11-23,2019,46,23,2019,4,11,November,6,Saturday,0
2019-12-03,2019-12-03,2019,48,3,2019,4,12,December,2,Tuesday,1
2019-12-13,2019-12-13,2019,49,13,2019,4,12,December,5,Friday,1
2020-02-22,2020-02-22,2020,7,22,2020,1,2,February,6,Saturday,0
2020-03-29,2020-03-29,2020,13,29,2020,1,3,March,0,Sunday,0
2020-05-08,2020-05-08,2020,18,8,2020,2,5,May,5,Friday,1
2020-08-04,2020-08-04,2020,31,4,2020,3,8,August,2,Tuesday,1
2020-08-29,2020-08-29,2020,34,29,2020,3,8,August,6,Saturday,0
2020-11-02,2020-11-02,2020,44,2,2020,4,11,November,1,Monday,1
2021-03-16,2021-03-16,2021,11,16,2021,1,3,March,2,Tuesday,1
2021-04-25,2021-04-25,2021,17,25,2021,2,4,April,0,Sunday,0
2021-07-09,2021-07-09,2021,27,9,2021,3,7,July,5,Friday,1
2021-07-29,2021-07-29,2021,30,29,2021,3,7,July,4,Thursday,1
